Commodity2,Attribute,Description,YearProjected2,Year2,Value
Soybeans,Crush margin,Dollars per bushel,2000,1999/2000,0.61
Soybeans,Crush margin,Dollars per bushel,2000,2000/2001,0.99
Soybeans,Crush margin,Dollars per bushel,2000,2001/2002,1.13
Soybeans,Crush margin,Dollars per bushel,2000,2002/2003,1.11
Soybeans,Crush margin,Dollars per bushel,2000,2003/2004,1.07
Soybeans,Crush margin,Dollars per bushel,2000,2004/2005,1.06
Soybeans,Crush margin,Dollars per bushel,2000,2005/2006,1.07
Soybeans,Crush margin,Dollars per bushel,2000,2006/2007,1.07
Soybeans,Crush margin,Dollars per bushel,2000,2007/2008,1.04
Soybeans,Crush margin,Dollars per bushel,2000,2008/2009,1.05
Soybeans,Crush margin,Dollars per bushel,2000,2009/2010,1
Soybeans,Crush margin,Dollars per bushel,2001,1999/2000,1.09
Soybeans,Crush margin,Dollars per bushel,2001,2000/2001,1.07
Soybeans,Crush margin,Dollars per bushel,2001,2001/2002,1.15
Soybeans,Crush margin,Dollars per bushel,2001,2002/2003,1.15
Soybeans,Crush margin,Dollars per bushel,2001,2003/2004,1.12
Soybeans,Crush margin,Dollars per bushel,2001,2004/2005,1.09
Soybeans,Crush margin,Dollars per bushel,2001,2005/2006,1.08
Soybeans,Crush margin,Dollars per bushel,2001,2006/2007,1.07
Soybeans,Crush margin,Dollars per bushel,2001,2007/2008,1.05
Soybeans,Crush margin,Dollars per bushel,2001,2008/2009,1.06
Soybeans,Crush margin,Dollars per bushel,2001,2009/2010,1.02
Soybeans,Crush margin,Dollars per bushel,2001,2010/2011,1.01
Soybeans,Crush margin,Dollars per bushel,2002,2000/2001,1.21
Soybeans,Crush margin,Dollars per bushel,2002,2001/2002,1.16
Soybeans,Crush margin,Dollars per bushel,2002,2002/2003,1.2
Soybeans,Crush margin,Dollars per bushel,2002,2003/2004,1.16
Soybeans,Crush margin,Dollars per bushel,2002,2004/2005,1.11
Soybeans,Crush margin,Dollars per bushel,2002,2005/2006,1.1
Soybeans,Crush margin,Dollars per bushel,2002,2006/2007,1.07
Soybeans,Crush margin,Dollars per bushel,2002,2007/2008,1.07
Soybeans,Crush margin,Dollars per bushel,2002,2008/2009,1.05
Soybeans,Crush margin,Dollars per bushel,2002,2009/2010,1.05
Soybeans,Crush margin,Dollars per bushel,2002,2010/2011,1.06
Soybeans,Crush margin,Dollars per bushel,2002,2011/2012,1.07
Soybeans,Crush margin,Dollars per bushel,2003,2001/2002,1.46
Soybeans,Crush margin,Dollars per bushel,2003,2002/2003,1.01
Soybeans,Crush margin,Dollars per bushel,2003,2003/2004,1.32
Soybeans,Crush margin,Dollars per bushel,2003,2004/2005,1.29
Soybeans,Crush margin,Dollars per bushel,2003,2005/2006,1.28
Soybeans,Crush margin,Dollars per bushel,2003,2006/2007,1.27
Soybeans,Crush margin,Dollars per bushel,2003,2007/2008,1.25
Soybeans,Crush margin,Dollars per bushel,2003,2008/2009,1.23
Soybeans,Crush margin,Dollars per bushel,2003,2009/2010,1.23
Soybeans,Crush margin,Dollars per bushel,2003,2010/2011,1.22
Soybeans,Crush margin,Dollars per bushel,2003,2011/2012,1.19
Soybeans,Crush margin,Dollars per bushel,2003,2012/2013,1.18
Soybeans,Crush margin,Dollars per bushel,2004,2002/2003,1.28
Soybeans,Crush margin,Dollars per bushel,2004,2003/2004,1.19
Soybeans,Crush margin,Dollars per bushel,2004,2004/2005,1.48
Soybeans,Crush margin,Dollars per bushel,2004,2005/2006,1.34
Soybeans,Crush margin,Dollars per bushel,2004,2006/2007,1.34
Soybeans,Crush margin,Dollars per bushel,2004,2007/2008,1.36
Soybeans,Crush margin,Dollars per bushel,2004,2008/2009,1.34
Soybeans,Crush margin,Dollars per bushel,2004,2009/2010,1.34
Soybeans,Crush margin,Dollars per bushel,2004,2010/2011,1.31
Soybeans,Crush margin,Dollars per bushel,2004,2011/2012,1.29
Soybeans,Crush margin,Dollars per bushel,2004,2012/2013,1.28
Soybeans,Crush margin,Dollars per bushel,2004,2013/2014,1.26
Soybeans,Crush margin,Dollars per bushel,2005,2003/2004,2.08
Soybeans,Crush margin,Dollars per bushel,2005,2004/2005,1.44
Soybeans,Crush margin,Dollars per bushel,2005,2005/2006,1.37
Soybeans,Crush margin,Dollars per bushel,2005,2006/2007,1.31
Soybeans,Crush margin,Dollars per bushel,2005,2007/2008,1.28
Soybeans,Crush margin,Dollars per bushel,2005,2008/2009,1.26
Soybeans,Crush margin,Dollars per bushel,2005,2009/2010,1.24
Soybeans,Crush margin,Dollars per bushel,2005,2010/2011,1.22
Soybeans,Crush margin,Dollars per bushel,2005,2011/2012,1.2
Soybeans,Crush margin,Dollars per bushel,2005,2012/2013,1.19
Soybeans,Crush margin,Dollars per bushel,2005,2013/2014,1.17
Soybeans,Crush margin,Dollars per bushel,2005,2014/2015,1.15
Soybeans,Crush margin,Dollars per bushel,2006,2004/2005,1.28
Soybeans,Crush margin,Dollars per bushel,2006,2005/2006,1.29
Soybeans,Crush margin,Dollars per bushel,2006,2006/2007,1.25
Soybeans,Crush margin,Dollars per bushel,2006,2007/2008,1.26
Soybeans,Crush margin,Dollars per bushel,2006,2008/2009,1.25
Soybeans,Crush margin,Dollars per bushel,2006,2009/2010,1.24
Soybeans,Crush margin,Dollars per bushel,2006,2010/2011,1.24
Soybeans,Crush margin,Dollars per bushel,2006,2011/2012,1.22
Soybeans,Crush margin,Dollars per bushel,2006,2012/2013,1.23
Soybeans,Crush margin,Dollars per bushel,2006,2013/2014,1.22
Soybeans,Crush margin,Dollars per bushel,2006,2014/2015,1.23
Soybeans,Crush margin,Dollars per bushel,2006,2015/2016,1.23
Soybeans,Crush margin,Dollars per bushel,2007,2005/2006,1.22
Soybeans,Crush margin,Dollars per bushel,2007,2006/2007,1.27
Soybeans,Crush margin,Dollars per bushel,2007,2007/2008,1.18
Soybeans,Crush margin,Dollars per bushel,2007,2008/2009,1.23
Soybeans,Crush margin,Dollars per bushel,2007,2009/2010,1.24
Soybeans,Crush margin,Dollars per bushel,2007,2010/2011,1.25
Soybeans,Crush margin,Dollars per bushel,2007,2011/2012,1.23
Soybeans,Crush margin,Dollars per bushel,2007,2012/2013,1.22
Soybeans,Crush margin,Dollars per bushel,2007,2013/2014,1.19
Soybeans,Crush margin,Dollars per bushel,2007,2014/2015,1.19
Soybeans,Crush margin,Dollars per bushel,2007,2015/2016,1.16
Soybeans,Crush margin,Dollars per bushel,2007,2016/2017,1.16
Soybeans,Crush margin,Dollars per bushel,2008,2006/2007,1.98
Soybeans,Crush margin,Dollars per bushel,2008,2007/2008,1.43
Soybeans,Crush margin,Dollars per bushel,2008,2008/2009,1.24
Soybeans,Crush margin,Dollars per bushel,2008,2009/2010,1.25
Soybeans,Crush margin,Dollars per bushel,2008,2010/2011,1.25
Soybeans,Crush margin,Dollars per bushel,2008,2011/2012,1.23
Soybeans,Crush margin,Dollars per bushel,2008,2012/2013,1.23
Soybeans,Crush margin,Dollars per bushel,2008,2013/2014,1.25
Soybeans,Crush margin,Dollars per bushel,2008,2014/2015,1.23
Soybeans,Crush margin,Dollars per bushel,2008,2015/2016,1.22
Soybeans,Crush margin,Dollars per bushel,2008,2016/2017,1.21
Soybeans,Crush margin,Dollars per bushel,2008,2017/2018,1.2
Soybeans,Crush margin,Dollars per bushel,2009,2007/2008,3.72
Soybeans,Crush margin,Dollars per bushel,2009,2008/2009,1.43
Soybeans,Crush margin,Dollars per bushel,2009,2009/2010,1.33
Soybeans,Crush margin,Dollars per bushel,2009,2010/2011,1.26
Soybeans,Crush margin,Dollars per bushel,2009,2011/2012,1.2
Soybeans,Crush margin,Dollars per bushel,2009,2012/2013,1.22
Soybeans,Crush margin,Dollars per bushel,2009,2013/2014,1.2
Soybeans,Crush margin,Dollars per bushel,2009,2014/2015,1.18
Soybeans,Crush margin,Dollars per bushel,2009,2015/2016,1.17
Soybeans,Crush margin,Dollars per bushel,2009,2016/2017,1.17
Soybeans,Crush margin,Dollars per bushel,2009,2017/2018,1.17
Soybeans,Crush margin,Dollars per bushel,2009,2018/2019,1.16
Soybeans,Crush margin,Dollars per bushel,2010,2008/2009,1.45
Soybeans,Crush margin,Dollars per bushel,2010,2009/2010,1.43
Soybeans,Crush margin,Dollars per bushel,2010,2010/2011,1.27
Soybeans,Crush margin,Dollars per bushel,2010,2011/2012,1.28
Soybeans,Crush margin,Dollars per bushel,2010,2012/2013,1.36
Soybeans,Crush margin,Dollars per bushel,2010,2013/2014,1.36
Soybeans,Crush margin,Dollars per bushel,2010,2014/2015,1.38
Soybeans,Crush margin,Dollars per bushel,2010,2015/2016,1.38
Soybeans,Crush margin,Dollars per bushel,2010,2016/2017,1.38
Soybeans,Crush margin,Dollars per bushel,2010,2017/2018,1.39
Soybeans,Crush margin,Dollars per bushel,2010,2018/2019,1.39
Soybeans,Crush margin,Dollars per bushel,2010,2019/2020,1.4
Soybeans,Crush margin,Dollars per bushel,2011,2009/2010,1.81
Soybeans,Crush margin,Dollars per bushel,2011,2010/2011,1.46
Soybeans,Crush margin,Dollars per bushel,2011,2011/2012,1.41
Soybeans,Crush margin,Dollars per bushel,2011,2012/2013,1.44
Soybeans,Crush margin,Dollars per bushel,2011,2013/2014,1.48
Soybeans,Crush margin,Dollars per bushel,2011,2014/2015,1.5
Soybeans,Crush margin,Dollars per bushel,2011,2015/2016,1.51
Soybeans,Crush margin,Dollars per bushel,2011,2016/2017,1.52
Soybeans,Crush margin,Dollars per bushel,2011,2017/2018,1.54
Soybeans,Crush margin,Dollars per bushel,2011,2018/2019,1.55
Soybeans,Crush margin,Dollars per bushel,2011,2019/2020,1.55
Soybeans,Crush margin,Dollars per bushel,2011,2020/2021,1.59
Soybeans,Crush margin,Dollars per bushel,2012,2010/2011,3.03
Soybeans,Crush margin,Dollars per bushel,2012,2011/2012,1.4
Soybeans,Crush margin,Dollars per bushel,2012,2012/2013,1.48
Soybeans,Crush margin,Dollars per bushel,2012,2013/2014,1.48
Soybeans,Crush margin,Dollars per bushel,2012,2014/2015,1.51
Soybeans,Crush margin,Dollars per bushel,2012,2015/2016,1.54
Soybeans,Crush margin,Dollars per bushel,2012,2016/2017,1.55
Soybeans,Crush margin,Dollars per bushel,2012,2017/2018,1.57
Soybeans,Crush margin,Dollars per bushel,2012,2018/2019,1.61
Soybeans,Crush margin,Dollars per bushel,2012,2019/2020,1.64
Soybeans,Crush margin,Dollars per bushel,2012,2020/2021,1.65
Soybeans,Crush margin,Dollars per bushel,2012,2021/2022,1.66
Soybeans,Crush margin,Dollars per bushel,2013,2011/2012,3
Soybeans,Crush margin,Dollars per bushel,2013,2012/2013,2.35
Soybeans,Crush margin,Dollars per bushel,2013,2013/2014,1.97
Soybeans,Crush margin,Dollars per bushel,2013,2014/2015,1.66
Soybeans,Crush margin,Dollars per bushel,2013,2015/2016,1.42
Soybeans,Crush margin,Dollars per bushel,2013,2016/2017,1.45
Soybeans,Crush margin,Dollars per bushel,2013,2017/2018,1.48
Soybeans,Crush margin,Dollars per bushel,2013,2018/2019,1.5
Soybeans,Crush margin,Dollars per bushel,2013,2019/2020,1.54
Soybeans,Crush margin,Dollars per bushel,2013,2020/2021,1.56
Soybeans,Crush margin,Dollars per bushel,2013,2021/2022,1.58
Soybeans,Crush margin,Dollars per bushel,2013,2022/2023,1.6
Soybeans,Crush margin,Dollars per bushel,2014,2012/2013,2.18
Soybeans,Crush margin,Dollars per bushel,2014,2013/2014,2.07
Soybeans,Crush margin,Dollars per bushel,2014,2014/2015,1.87
Soybeans,Crush margin,Dollars per bushel,2014,2015/2016,1.77
Soybeans,Crush margin,Dollars per bushel,2014,2016/2017,1.78
Soybeans,Crush margin,Dollars per bushel,2014,2017/2018,1.81
Soybeans,Crush margin,Dollars per bushel,2014,2018/2019,1.83
Soybeans,Crush margin,Dollars per bushel,2014,2019/2020,1.87
Soybeans,Crush margin,Dollars per bushel,2014,2020/2021,1.9
Soybeans,Crush margin,Dollars per bushel,2014,2021/2022,1.92
Soybeans,Crush margin,Dollars per bushel,2014,2022/2023,1.94
Soybeans,Crush margin,Dollars per bushel,2014,2023/2024,1.97
Soybeans,Crush margin,Dollars per bushel,2015,2013/2014,2.93
Soybeans,Crush margin,Dollars per bushel,2015,2014/2015,2.57
Soybeans,Crush margin,Dollars per bushel,2015,2015/2016,2.44
Soybeans,Crush margin,Dollars per bushel,2015,2016/2017,2.46
Soybeans,Crush margin,Dollars per bushel,2015,2017/2018,2.51
Soybeans,Crush margin,Dollars per bushel,2015,2018/2019,2.56
Soybeans,Crush margin,Dollars per bushel,2015,2019/2020,2.6
Soybeans,Crush margin,Dollars per bushel,2015,2020/2021,2.65
Soybeans,Crush margin,Dollars per bushel,2015,2021/2022,2.68
Soybeans,Crush margin,Dollars per bushel,2015,2022/2023,2.72
Soybeans,Crush margin,Dollars per bushel,2015,2023/2024,2.78
Soybeans,Crush margin,Dollars per bushel,2015,2024/2025,2.81
Soybeans,Ending stocks,Million bushels,2000,1998/1999,348
Soybeans,Ending stocks,Million bushels,2000,1999/2000,395
Soybeans,Ending stocks,Million bushels,2000,2000/2001,540
Soybeans,Ending stocks,Million bushels,2000,2001/2002,605
Soybeans,Ending stocks,Million bushels,2000,2002/2003,595
Soybeans,Ending stocks,Million bushels,2000,2003/2004,520
Soybeans,Ending stocks,Million bushels,2000,2004/2005,415
Soybeans,Ending stocks,Million bushels,2000,2005/2006,320
Soybeans,Ending stocks,Million bushels,2000,2006/2007,260
Soybeans,Ending stocks,Million bushels,2000,2007/2008,245
Soybeans,Ending stocks,Million bushels,2000,2008/2009,265
Soybeans,Ending stocks,Million bushels,2000,2009/2010,265
Soybeans,Ending stocks,Million bushels,2001,1999/2000,288
Soybeans,Ending stocks,Million bushels,2001,2000/2001,365
Soybeans,Ending stocks,Million bushels,2001,2001/2002,460
Soybeans,Ending stocks,Million bushels,2001,2002/2003,455
Soybeans,Ending stocks,Million bushels,2001,2003/2004,380
Soybeans,Ending stocks,Million bushels,2001,2004/2005,310
Soybeans,Ending stocks,Million bushels,2001,2005/2006,270
Soybeans,Ending stocks,Million bushels,2001,2006/2007,255
Soybeans,Ending stocks,Million bushels,2001,2007/2008,240
Soybeans,Ending stocks,Million bushels,2001,2008/2009,230
Soybeans,Ending stocks,Million bushels,2001,2009/2010,225
Soybeans,Ending stocks,Million bushels,2001,2010/2011,225.4
Soybeans,Ending stocks,Million bushels,2002,2000/2001,248
Soybeans,Ending stocks,Million bushels,2002,2001/2002,345
Soybeans,Ending stocks,Million bushels,2002,2002/2003,415
Soybeans,Ending stocks,Million bushels,2002,2003/2004,410
Soybeans,Ending stocks,Million bushels,2002,2004/2005,375
Soybeans,Ending stocks,Million bushels,2002,2005/2006,320
Soybeans,Ending stocks,Million bushels,2002,2006/2007,275
Soybeans,Ending stocks,Million bushels,2002,2007/2008,255
Soybeans,Ending stocks,Million bushels,2002,2008/2009,240
Soybeans,Ending stocks,Million bushels,2002,2009/2010,230
Soybeans,Ending stocks,Million bushels,2002,2010/2011,225
Soybeans,Ending stocks,Million bushels,2002,2011/2012,220
Soybeans,Ending stocks,Million bushels,2003,2001/2002,208
Soybeans,Ending stocks,Million bushels,2003,2002/2003,185
Soybeans,Ending stocks,Million bushels,2003,2003/2004,190
Soybeans,Ending stocks,Million bushels,2003,2004/2005,205
Soybeans,Ending stocks,Million bushels,2003,2005/2006,210
Soybeans,Ending stocks,Million bushels,2003,2006/2007,210
Soybeans,Ending stocks,Million bushels,2003,2007/2008,210
Soybeans,Ending stocks,Million bushels,2003,2008/2009,200
Soybeans,Ending stocks,Million bushels,2003,2009/2010,200
Soybeans,Ending stocks,Million bushels,2003,2010/2011,200
Soybeans,Ending stocks,Million bushels,2003,2011/2012,200
Soybeans,Ending stocks,Million bushels,2003,2012/2013,205
Soybeans,Ending stocks,Million bushels,2004,2002/2003,169
Soybeans,Ending stocks,Million bushels,2004,2003/2004,125
Soybeans,Ending stocks,Million bushels,2004,2004/2005,186
Soybeans,Ending stocks,Million bushels,2004,2005/2006,203
Soybeans,Ending stocks,Million bushels,2004,2006/2007,210
Soybeans,Ending stocks,Million bushels,2004,2007/2008,210
Soybeans,Ending stocks,Million bushels,2004,2008/2009,205
Soybeans,Ending stocks,Million bushels,2004,2009/2010,211
Soybeans,Ending stocks,Million bushels,2004,2010/2011,211
Soybeans,Ending stocks,Million bushels,2004,2011/2012,214
Soybeans,Ending stocks,Million bushels,2004,2012/2013,216
Soybeans,Ending stocks,Million bushels,2004,2013/2014,216
Soybeans,Ending stocks,Million bushels,2005,2003/2004,112
Soybeans,Ending stocks,Million bushels,2005,2004/2005,460
Soybeans,Ending stocks,Million bushels,2005,2005/2006,400
Soybeans,Ending stocks,Million bushels,2005,2006/2007,330
Soybeans,Ending stocks,Million bushels,2005,2007/2008,255
Soybeans,Ending stocks,Million bushels,2005,2008/2009,230
Soybeans,Ending stocks,Million bushels,2005,2009/2010,210
Soybeans,Ending stocks,Million bushels,2005,2010/2011,209
Soybeans,Ending stocks,Million bushels,2005,2011/2012,210
Soybeans,Ending stocks,Million bushels,2005,2012/2013,207
Soybeans,Ending stocks,Million bushels,2005,2013/2014,209
Soybeans,Ending stocks,Million bushels,2005,2014/2015,209
Soybeans,Ending stocks,Million bushels,2006,2004/2005,256
Soybeans,Ending stocks,Million bushels,2006,2005/2006,350
Soybeans,Ending stocks,Million bushels,2006,2006/2007,320
Soybeans,Ending stocks,Million bushels,2006,2007/2008,305
Soybeans,Ending stocks,Million bushels,2006,2008/2009,286
Soybeans,Ending stocks,Million bushels,2006,2009/2010,259
Soybeans,Ending stocks,Million bushels,2006,2010/2011,242
Soybeans,Ending stocks,Million bushels,2006,2011/2012,240
Soybeans,Ending stocks,Million bushels,2006,2012/2013,245
Soybeans,Ending stocks,Million bushels,2006,2013/2014,245
Soybeans,Ending stocks,Million bushels,2006,2014/2015,245
Soybeans,Ending stocks,Million bushels,2006,2015/2016,249
Soybeans,Ending stocks,Million bushels,2007,2005/2006,449
Soybeans,Ending stocks,Million bushels,2007,2006/2007,565
Soybeans,Ending stocks,Million bushels,2007,2007/2008,355
Soybeans,Ending stocks,Million bushels,2007,2008/2009,237
Soybeans,Ending stocks,Million bushels,2007,2009/2010,235
Soybeans,Ending stocks,Million bushels,2007,2010/2011,237
Soybeans,Ending stocks,Million bushels,2007,2011/2012,234
Soybeans,Ending stocks,Million bushels,2007,2012/2013,232
Soybeans,Ending stocks,Million bushels,2007,2013/2014,235
Soybeans,Ending stocks,Million bushels,2007,2014/2015,233
Soybeans,Ending stocks,Million bushels,2007,2015/2016,229
Soybeans,Ending stocks,Million bushels,2007,2016/2017,230
Soybeans,Ending stocks,Million bushels,2008,2006/2007,573
Soybeans,Ending stocks,Million bushels,2008,2007/2008,210
Soybeans,Ending stocks,Million bushels,2008,2008/2009,219
Soybeans,Ending stocks,Million bushels,2008,2009/2010,210
Soybeans,Ending stocks,Million bushels,2008,2010/2011,202
Soybeans,Ending stocks,Million bushels,2008,2011/2012,193
Soybeans,Ending stocks,Million bushels,2008,2012/2013,199
Soybeans,Ending stocks,Million bushels,2008,2013/2014,204
Soybeans,Ending stocks,Million bushels,2008,2014/2015,204
Soybeans,Ending stocks,Million bushels,2008,2015/2016,203
Soybeans,Ending stocks,Million bushels,2008,2016/2017,201
Soybeans,Ending stocks,Million bushels,2008,2017/2018,204
Soybeans,Ending stocks,Million bushels,2009,2007/2008,205
Soybeans,Ending stocks,Million bushels,2009,2008/2009,205
